filename,width,height,class,xmin,ymin,xmax,ymax
42.avi_frame65000.jpeg,800,450,SmallTruck,125,175,173,225
8.MP4_frame2484283.jpeg,1280,720,Transit,250,214,305,270
8.MP4_frame2484283.jpeg,1280,720,Bus,139,223,215,322
8.MP4_frame2484283.jpeg,1280,720,Bus,252,241,696,446
83.avi_frame180000.jpeg,800,450,Truck,332,42,452,101
1.MP4_frame3435938.jpeg,1280,720,Motorcycle,904,308,1009,389
1.MP4_frame3435938.jpeg,1280,720,Bus,64,200,151,254
1.MP4_frame3435938.jpeg,1280,720,SUV,182,260,305,335
8.MP4_frame2644283.jpeg,1280,720,Transit,956,495,1276,715
92.avi_frame240000.jpeg,800,450,SUV,353,167,507,253
119.avi_frame35000.jpeg,800,450,Truck,47,90,457,307
119.avi_frame35000.jpeg,800,450,Private,438,180,528,252
119.avi_frame35000.jpeg,800,450,Truck,93,57,246,119
119.avi_frame35000.jpeg,800,450,SharedTaxi,175,102,254,146
119.avi_frame35000.jpeg,800,450,Private,248,57,299,84
119.avi_frame35000.jpeg,800,450,Private,303,62,346,86
119.avi_frame35000.jpeg,800,450,Private,395,66,433,88
119.avi_frame35000.jpeg,800,450,Private,487,72,522,91
119.avi_frame35000.jpeg,800,450,Truck,427,54,494,90
119.avi_frame35000.jpeg,800,450,Private,348,62,390,87
119.avi_frame35000.jpeg,800,450,SUV,180,56,239,85
15.avi_frame289130.jpeg,800,450,Truck,393,119,621,243
15.avi_frame289130.jpeg,800,450,SharedTaxi,76,233,356,395
85.avi_frame60000.jpeg,800,450,SharedTaxi,619,216,800,349
85.avi_frame60000.jpeg,800,450,SharedTaxi,367,133,475,212
85.avi_frame60000.jpeg,800,450,Truck,118,60,271,139
85.avi_frame60000.jpeg,800,450,Pickup,123,101,382,207
85.avi_frame60000.jpeg,800,450,SharedTaxi,184,157,376,286
85.avi_frame60000.jpeg,800,450,SharedTaxi,29,118,184,213
85.avi_frame60000.jpeg,800,450,Taxi,101,59,154,84
85.avi_frame150000.jpeg,800,450,SharedTaxi,60,91,170,151
85.avi_frame150000.jpeg,800,450,SUV,325,153,469,238
85.avi_frame150000.jpeg,800,450,Private,593,238,799,339
1.MP4_frame3380938.jpeg,1280,720,Bus,65,200,151,261
1.MP4_frame3380938.jpeg,1280,720,SUV,292,224,405,279
1.MP4_frame3380938.jpeg,1280,720,Bus,0,212,71,373
115.avi_frame20000.jpeg,800,450,Truck,291,31,375,78
115.avi_frame20000.jpeg,800,450,Private,239,213,449,337
3.MP4_frame785724.jpeg,1280,720,Bus,1147,168,1228,255
71.avi_frame50000.jpeg,800,450,Truck,143,185,216,244
71.avi_frame50000.jpeg,800,450,SharedTaxi,224,229,304,313
84.avi_frame215000.jpeg,800,450,Truck,354,41,475,89
84.avi_frame215000.jpeg,800,450,Truck,529,66,581,105
84.avi_frame215000.jpeg,800,450,Truck,677,74,721,104
84.avi_frame215000.jpeg,800,450,Private,316,129,423,184
84.avi_frame215000.jpeg,800,450,Private,329,168,480,238
84.avi_frame215000.jpeg,800,450,Private,163,127,280,182
84.avi_frame215000.jpeg,800,450,Private,139,102,218,142
84.avi_frame215000.jpeg,800,450,Private,403,72,449,98
84.avi_frame215000.jpeg,800,450,Minivan,195,66,257,97
59.avi_frame25000.jpeg,800,450,Truck,154,163,259,244
59.avi_frame25000.jpeg,800,450,Jeep,247,227,355,303
59.avi_frame25000.jpeg,800,450,SharedTaxi,339,217,442,282
105.avi_frame125000.jpeg,800,450,Truck,90,25,200,83
85.avi_frame185000.jpeg,800,450,SmallTruck,51,60,145,122
85.avi_frame185000.jpeg,800,450,SharedTaxi,636,203,800,320
85.avi_frame185000.jpeg,800,450,Commercial,342,167,698,411
85.avi_frame185000.jpeg,800,450,Commercial,116,118,327,268
85.avi_frame185000.jpeg,800,450,Truck,381,43,505,91
123.avi_frame90000.jpeg,800,450,Truck,422,47,485,85
123.avi_frame90000.jpeg,800,450,Private,413,190,554,267
123.avi_frame90000.jpeg,800,450,Private,400,75,449,106
123.avi_frame90000.jpeg,800,450,Private,255,98,301,133
123.avi_frame90000.jpeg,800,450,SharedTaxi,172,101,282,161
123.avi_frame90000.jpeg,800,450,SUV,224,133,360,208
123.avi_frame90000.jpeg,800,450,Private,120,117,228,172
123.avi_frame90000.jpeg,800,450,Private,122,92,193,132
123.avi_frame90000.jpeg,800,450,Private,10,65,97,102
123.avi_frame90000.jpeg,800,450,Private,62,56,131,83
123.avi_frame90000.jpeg,800,450,Private,51,92,147,147
123.avi_frame90000.jpeg,800,450,Minivan,620,248,800,344
123.avi_frame90000.jpeg,800,450,Private,143,54,197,84
16.avi_frame220000.jpeg,800,450,Truck,218,107,301,191
16.avi_frame220000.jpeg,800,450,Private,726,174,799,216
16.avi_frame220000.jpeg,800,450,Private,184,190,347,266
6.MP4_frame2411222.jpeg,1280,720,SUV,110,325,566,588
6.MP4_frame2411222.jpeg,1280,720,Bus,1157,163,1205,219
6.MP4_frame2411222.jpeg,1280,720,Bus,1169,174,1242,249
6.MP4_frame2411222.jpeg,1280,720,Pickup,992,274,1246,492
6.MP4_frame2411222.jpeg,1280,720,Bus,23,95,166,171
6.MP4_frame2411222.jpeg,1280,720,Taxi,354,128,436,176
1.MP4_frame2700938.jpeg,1280,720,Truck,1175,187,1231,249
1.MP4_frame2700938.jpeg,1280,720,Bus,782,172,882,234
1.MP4_frame2700938.jpeg,1280,720,Transit,371,202,520,280
1.MP4_frame2700938.jpeg,1280,720,Truck,0,211,65,314
1.MP4_frame2700938.jpeg,1280,720,Private,294,299,492,402
1.MP4_frame2700938.jpeg,1280,720,Private,361,272,534,360
1.MP4_frame2700938.jpeg,1280,720,Private,811,231,885,279
1.MP4_frame2700938.jpeg,1280,720,Private,962,282,1044,361
1.MP4_frame2700938.jpeg,1280,720,Private,568,222,677,272
1.MP4_frame2700938.jpeg,1280,720,Private,499,215,577,263
1.MP4_frame2700938.jpeg,1280,720,Private,202,229,274,274
72.avi_frame30000.jpeg,800,450,Truck,0,212,153,383
72.avi_frame30000.jpeg,800,450,SUV,297,334,540,449
56.avi_frame65000.jpeg,800,450,SharedTaxi,109,216,189,296
45.avi_frame280000.jpeg,800,450,Transit,0,217,105,367
45.avi_frame280000.jpeg,800,450,Truck,18,194,589,447
6.MP4_frame2241222.jpeg,1280,720,Truck,940,119,1039,190
6.MP4_frame2241222.jpeg,1280,720,Commercial,0,126,71,171
48.avi_frame265000.jpeg,800,450,Truck,481,211,621,375
48.avi_frame265000.jpeg,800,450,SharedTaxi,41,240,192,360
8.MP4_frame4026083.jpeg,1280,720,Bus,393,199,678,299
8.MP4_frame4026083.jpeg,1280,720,Pickup,324,283,578,428
90.avi_frame50000.jpeg,800,450,Transit,0,75,134,207
27.avi_frame260000.jpeg,800,450,Truck,226,117,301,191
27.avi_frame260000.jpeg,800,450,Taxi,19,214,193,309
23.avi_frame25000.jpeg,800,450,SharedTaxi,239,150,295,204
88.avi_frame170000.jpeg,800,450,Private,162,198,349,308
88.avi_frame170000.jpeg,800,450,Private,598,316,800,449
88.avi_frame170000.jpeg,800,450,Private,274,57,330,83
5.MP4_frame3913166.jpeg,1280,720,Truck,1138,155,1261,220
5.MP4_frame3913166.jpeg,1280,720,Jeep,518,104,614,154
5.MP4_frame3913166.jpeg,1280,720,Transit,1187,185,1233,237
67.avi_frame200000.jpeg,800,450,Pickup,238,226,338,343
67.avi_frame200000.jpeg,800,450,SUV,329,270,431,373
67.avi_frame200000.jpeg,800,450,Transit,103,187,201,285
5.MP4_frame3433166.jpeg,1280,720,Truck,810,103,978,186
5.MP4_frame3433166.jpeg,1280,720,Truck,1112,152,1180,194
5.MP4_frame3433166.jpeg,1280,720,Bus,1208,175,1280,227
5.MP4_frame3433166.jpeg,1280,720,Truck,1013,131,1108,195
5.MP4_frame3433166.jpeg,1280,720,Private,364,253,652,396
5.MP4_frame3433166.jpeg,1280,720,Private,824,167,915,221
5.MP4_frame3433166.jpeg,1280,720,Private,110,190,283,279
5.MP4_frame3433166.jpeg,1280,720,Private,1060,254,1193,351
5.MP4_frame3433166.jpeg,1280,720,Private,1169,206,1217,249
5.MP4_frame3433166.jpeg,1280,720,Private,379,111,441,149
5.MP4_frame3433166.jpeg,1280,720,Private,281,133,356,182
5.MP4_frame3433166.jpeg,1280,720,Private,115,130,176,163
5.MP4_frame3433166.jpeg,1280,720,Private,56,125,117,167
5.MP4_frame3433166.jpeg,1280,720,Private,1023,325,1216,498
2.MP4_frame2565326.jpeg,1280,720,Bus,883,175,950,243
2.MP4_frame2565326.jpeg,1280,720,Bus,283,182,573,280
2.MP4_frame2565326.jpeg,1280,720,SUV,948,268,1046,345
2.MP4_frame2565326.jpeg,1280,720,Taxi,885,242,948,298
2.MP4_frame2565326.jpeg,1280,720,Bus,0,215,68,264
79.avi_frame70000.jpeg,800,450,Transit,210,196,346,305
79.avi_frame70000.jpeg,800,450,Private,0,281,126,417
79.avi_frame70000.jpeg,800,450,Private,53,272,163,345
123.avi_frame270000.jpeg,800,450,Private,309,61,355,86
123.avi_frame270000.jpeg,800,450,Truck,609,54,679,94
123.avi_frame270000.jpeg,800,450,Transit,522,214,800,448
123.avi_frame270000.jpeg,800,450,Private,283,206,465,320
123.avi_frame270000.jpeg,800,450,Private,277,82,330,113
123.avi_frame270000.jpeg,800,450,Private,331,75,383,104
123.avi_frame270000.jpeg,800,450,Private,166,57,227,85
123.avi_frame270000.jpeg,800,450,Private,101,54,157,82
123.avi_frame270000.jpeg,800,450,SharedTaxi,82,140,262,254
2.MP4_frame3475326.jpeg,1280,720,Bus,816,171,909,243
2.MP4_frame3475326.jpeg,1280,720,Bus,885,190,984,288
2.MP4_frame3475326.jpeg,1280,720,Private,823,226,885,278
2.MP4_frame3475326.jpeg,1280,720,Private,828,317,1057,440
2.MP4_frame3475326.jpeg,1280,720,Minivan,1117,238,1173,298
2.MP4_frame3475326.jpeg,1280,720,Commercial,1160,213,1201,258
2.MP4_frame3475326.jpeg,1280,720,Jeep,1208,271,1275,329
2.MP4_frame3475326.jpeg,1280,720,Private,364,210,463,267
2.MP4_frame3475326.jpeg,1280,720,Bus,12,206,124,299
2.MP4_frame3475326.jpeg,1280,720,Bus,90,190,406,378
50.avi_frame205000.jpeg,800,450,Truck,547,185,800,347
50.avi_frame205000.jpeg,800,450,Taxi,124,226,191,282
50.avi_frame205000.jpeg,800,450,SharedTaxi,0,257,70,364
89.avi_frame60000.jpeg,800,450,Pickup,177,54,241,85
89.avi_frame60000.jpeg,800,450,Motorcycle,85,141,144,211
92.avi_frame115000.jpeg,800,450,Truck,475,108,799,284
115.avi_frame105000.jpeg,800,450,SharedTaxi,84,84,184,138
115.avi_frame105000.jpeg,800,450,SharedTaxi,372,162,550,265
115.avi_frame105000.jpeg,800,450,Truck,520,131,800,302
98.avi_frame135000.jpeg,800,450,SUV,60,137,206,226
31.avi_frame15000.jpeg,800,450,Truck,117,161,176,225
31.avi_frame15000.jpeg,800,450,Pickup,0,376,344,449
34.avi_frame96000.jpeg,800,450,SharedTaxi,132,228,218,321
34.avi_frame96000.jpeg,800,450,SharedTaxi,115,198,178,256
34.avi_frame96000.jpeg,800,450,SharedTaxi,94,192,140,235
18.avi_frame230000.jpeg,800,450,Taxi,245,153,296,200
18.avi_frame230000.jpeg,800,450,Truck,1,178,253,437
26.avi_frame165000.jpeg,800,450,Truck,226,107,315,180
26.avi_frame165000.jpeg,800,450,SUV,68,207,251,298
97.avi_frame95000.jpeg,800,450,Truck,54,42,180,126
97.avi_frame95000.jpeg,800,450,SharedTaxi,61,88,161,152
97.avi_frame95000.jpeg,800,450,SharedTaxi,567,206,787,310
13.avi_frame190000.jpeg,800,450,SharedTaxi,2,187,181,294
5.MP4_frame115000.jpeg,1280,720,Transit,177,103,284,169
28.avi_frame90000.jpeg,800,450,Truck,225,134,309,215
28.avi_frame90000.jpeg,800,450,Taxi,235,194,345,262
28.avi_frame90000.jpeg,800,450,SharedTaxi,33,191,220,295
28.avi_frame90000.jpeg,800,450,SharedTaxi,46,245,328,410
19.avi_frame135000.jpeg,800,450,Pickup,414,152,490,197
19.avi_frame135000.jpeg,800,450,SharedTaxi,66,185,246,296
19.avi_frame135000.jpeg,800,450,SharedTaxi,0,190,87,275
19.avi_frame135000.jpeg,800,450,SharedTaxi,0,211,65,317
19.avi_frame135000.jpeg,800,450,Jeep,238,140,290,183
92.avi_frame50000.jpeg,800,450,SUV,84,103,178,156
92.avi_frame50000.jpeg,800,450,SUV,405,241,663,419
95.avi_frame195000.jpeg,800,450,SharedTaxi,197,161,392,290
95.avi_frame195000.jpeg,800,450,Bus,283,79,607,234
95.avi_frame195000.jpeg,800,450,Private,31,125,164,221
95.avi_frame195000.jpeg,800,450,Private,405,236,641,383
6.MP4_frame2431222.jpeg,1280,720,Taxi,0,413,247,609
6.MP4_frame2431222.jpeg,1280,720,Taxi,354,126,438,179
6.MP4_frame2431222.jpeg,1280,720,Bus,26,100,166,171
6.MP4_frame2431222.jpeg,1280,720,Private,277,133,355,186
6.MP4_frame2431222.jpeg,1280,720,Private,297,120,373,163
6.MP4_frame2431222.jpeg,1280,720,Private,1005,153,1052,188
6.MP4_frame2831222.jpeg,1280,720,Bus,1211,182,1273,243
6.MP4_frame2831222.jpeg,1280,720,Bus,957,217,1280,495
6.MP4_frame2831222.jpeg,1280,720,Minivan,355,121,450,181
6.MP4_frame2831222.jpeg,1280,720,Private,281,134,361,185
6.MP4_frame2831222.jpeg,1280,720,Private,69,237,309,365
6.MP4_frame2831222.jpeg,1280,720,Private,110,128,176,167
5.MP4_frame3398166.jpeg,1280,720,Truck,1021,132,1109,183
5.MP4_frame3398166.jpeg,1280,720,Truck,1196,168,1280,219
5.MP4_frame3398166.jpeg,1280,720,Transit,986,144,1040,185
5.MP4_frame3398166.jpeg,1280,720,Transit,764,115,872,169
5.MP4_frame3398166.jpeg,1280,720,Commercial,247,93,345,141
5.MP4_frame3398166.jpeg,1280,720,Truck,57,88,170,150
5.MP4_frame3398166.jpeg,1280,720,Minivan,805,145,903,206
104.avi_frame185000.jpeg,800,450,Pickup,193,51,259,83
104.avi_frame185000.jpeg,800,450,SmallTruck,86,53,215,142
104.avi_frame185000.jpeg,800,450,SharedTaxi,316,126,440,206
104.avi_frame185000.jpeg,800,450,SharedTaxi,0,64,26,117
109.avi_frame60000.jpeg,800,450,Commercial,42,124,189,220
109.avi_frame60000.jpeg,800,450,Commercial,110,75,234,144
109.avi_frame60000.jpeg,800,450,SharedTaxi,21,82,122,136
21.avi_frame235000.jpeg,800,450,Truck,233,111,287,163
21.avi_frame235000.jpeg,800,450,Taxi,266,155,322,209
8.MP4_frame2584283.jpeg,1280,720,Bus,154,232,204,293
8.MP4_frame2669283.jpeg,1280,720,Private,394,233,501,292
8.MP4_frame2669283.jpeg,1280,720,Taxi,154,260,204,311
8.MP4_frame2669283.jpeg,1280,720,Private,236,261,324,321
23.avi_frame85000.jpeg,800,450,Truck,95,119,299,251
74.avi_frame200000.jpeg,800,450,Truck,0,209,231,375
74.avi_frame200000.jpeg,800,450,Truck,123,194,225,272
9.MP4_frame475000.jpeg,1280,720,Commercial,198,247,357,368
9.MP4_frame475000.jpeg,1280,720,Commercial,248,216,297,266
10.MP4_frame4519346.jpeg,1280,720,Private,308,267,427,343
10.MP4_frame4519346.jpeg,1280,720,Private,219,293,338,373
10.MP4_frame4519346.jpeg,1280,720,Private,517,259,646,331
10.MP4_frame4519346.jpeg,1280,720,Private,932,224,973,258
10.MP4_frame4519346.jpeg,1280,720,Private,789,246,846,304
10.MP4_frame4519346.jpeg,1280,720,Private,745,313,838,385
10.MP4_frame4519346.jpeg,1280,720,Private,244,265,315,311
10.MP4_frame4519346.jpeg,1280,720,Private,163,267,218,315
64.avi_frame265000.jpeg,800,450,SharedTaxi,113,215,190,285
64.avi_frame265000.jpeg,800,450,SharedTaxi,104,203,162,260
71.avi_frame90000.jpeg,800,450,SmallTruck,1,232,124,363
71.avi_frame90000.jpeg,800,450,SUV,166,268,275,366
71.avi_frame90000.jpeg,800,450,Truck,187,199,330,291
71.avi_frame90000.jpeg,800,450,Minivan,434,334,707,446
71.avi_frame90000.jpeg,800,450,Transit,152,182,219,245
8.MP4_frame3266083.jpeg,1280,720,Private,225,297,361,386
8.MP4_frame3266083.jpeg,1280,720,Private,305,279,416,354
8.MP4_frame3266083.jpeg,1280,720,Private,429,235,539,294
8.MP4_frame3266083.jpeg,1280,720,Private,170,274,233,334
67.avi_frame205000.jpeg,800,450,Transit,103,185,198,284
67.avi_frame205000.jpeg,800,450,Pickup,238,231,342,343
67.avi_frame205000.jpeg,800,450,SUV,329,270,433,375
5.MP4_frame3803166.jpeg,1280,720,Pickup,966,148,1057,200
5.MP4_frame3803166.jpeg,1280,720,Bus,1006,134,1079,187
5.MP4_frame3803166.jpeg,1280,720,Truck,236,84,385,185
5.MP4_frame3803166.jpeg,1280,720,Bus,0,96,138,169
1.MP4_frame2715938.jpeg,1280,720,Truck,1132,199,1198,274
1.MP4_frame2715938.jpeg,1280,720,Pickup,155,219,227,260
1.MP4_frame2715938.jpeg,1280,720,Bus,27,206,101,262
58.avi_frame82962.jpeg,800,450,SharedTaxi,1,359,361,449
58.avi_frame82962.jpeg,800,450,Truck,118,167,258,290
58.avi_frame82962.jpeg,800,450,Taxi,97,205,133,244
4.MP4_frame4948530.jpeg,1280,720,Bus,947,131,1042,188
4.MP4_frame4948530.jpeg,1280,720,Motorcycle,296,138,344,189
46.avi_frame55000.jpeg,800,450,SharedTaxi,95,191,158,253
2.MP4_frame3795326.jpeg,1280,720,Transit,84,209,142,245
2.MP4_frame3795326.jpeg,1280,720,Bus,1069,194,1142,249
2.MP4_frame3795326.jpeg,1280,720,Truck,1157,189,1208,255
2.MP4_frame3795326.jpeg,1280,720,Bus,1228,200,1280,248
2.MP4_frame3795326.jpeg,1280,720,Transit,293,207,509,327
2.MP4_frame3795326.jpeg,1280,720,Bus,7,212,95,251
2.MP4_frame3795326.jpeg,1280,720,Bus,1054,188,1089,238
4.MP4_frame499068.jpeg,1280,720,Transit,1161,172,1202,235
4.MP4_frame499068.jpeg,1280,720,Bus,1235,183,1280,248
4.MP4_frame2624024.jpeg,1280,720,Pickup,0,355,384,620
4.MP4_frame2624024.jpeg,1280,720,Truck,1050,133,1120,189
62.avi_frame215000.jpeg,800,450,SharedTaxi,387,289,553,425
33.avi_frame285000.jpeg,800,450,Minivan,179,201,238,244
33.avi_frame285000.jpeg,800,450,Private,313,226,394,277
3.MP4_frame616424.jpeg,1280,720,Bus,1199,168,1280,226
3.MP4_frame616424.jpeg,1280,720,Motorcycle,509,116,571,161
3.MP4_frame616424.jpeg,1280,720,Pickup,687,157,835,230
3.MP4_frame616424.jpeg,1280,720,Bus,0,101,374,229
3.MP4_frame616424.jpeg,1280,720,Bus,0,145,302,461
2.MP4_frame3595326.jpeg,1280,720,Taxi,761,310,978,430
4.MP4_frame2289024.jpeg,1280,720,Truck,1013,125,1084,189
4.MP4_frame2289024.jpeg,1280,720,Taxi,372,111,464,149
4.MP4_frame2289024.jpeg,1280,720,Private,607,161,745,228
4.MP4_frame2289024.jpeg,1280,720,Private,990,167,1052,210
4.MP4_frame2289024.jpeg,1280,720,Pickup,1013,152,1071,197
4.MP4_frame2289024.jpeg,1280,720,Commercial,1122,162,1186,201
4.MP4_frame2289024.jpeg,1280,720,Truck,67,95,177,169
4.MP4_frame2289024.jpeg,1280,720,Private,688,124,775,167
4.MP4_frame2289024.jpeg,1280,720,Private,332,126,413,175
4.MP4_frame2289024.jpeg,1280,720,Private,150,129,215,171
37.avi_frame130000.jpeg,800,450,Taxi,120,226,195,283
37.avi_frame130000.jpeg,800,450,SUV,97,344,422,449
50.avi_frame260000.jpeg,800,450,Taxi,32,267,173,360
41.avi_frame140000.jpeg,800,450,Truck,232,203,394,317
24.avi_frame299690.jpeg,800,450,Pickup,409,201,545,290
24.avi_frame299690.jpeg,800,450,SharedTaxi,227,142,288,194
74.avi_frame275000.jpeg,800,450,SharedTaxi,0,249,143,368
41.avi_frame40000.jpeg,800,450,Truck,154,162,332,256
41.avi_frame40000.jpeg,800,450,Truck,447,201,656,424
63.avi_frame240000.jpeg,800,450,SUV,110,211,181,270
63.avi_frame240000.jpeg,800,450,SUV,133,227,213,295
78.avi_frame220000.jpeg,800,450,SharedTaxi,443,233,560,318
15.avi_frame235000.jpeg,800,450,Commercial,381,140,463,194
55.avi_frame75000.jpeg,800,450,SharedTaxi,227,207,301,250
55.avi_frame75000.jpeg,800,450,Transit,95,183,148,237
51.avi_frame207000.jpeg,800,450,SharedTaxi,79,185,119,224
27.avi_frame240000.jpeg,800,450,Taxi,51,214,212,305
27.avi_frame240000.jpeg,800,450,Truck,228,113,303,191
27.avi_frame240000.jpeg,800,450,Truck,307,114,395,177
27.avi_frame240000.jpeg,800,450,Pickup,130,245,393,384
7.MP4_frame3804263.jpeg,1280,720,Truck,1071,225,1150,324
87.avi_frame290000.jpeg,800,450,Truck,88,41,457,203
87.avi_frame290000.jpeg,800,450,SUV,603,231,799,340
95.avi_frame95000.jpeg,800,450,Private,30,148,168,229
111.avi_frame125000.jpeg,800,450,Truck,253,91,539,247
66.avi_frame102800.jpeg,800,450,SharedTaxi,191,212,273,284
66.avi_frame102800.jpeg,800,450,SharedTaxi,124,212,194,281
120.avi_frame195000.jpeg,800,450,Private,83,55,153,84
120.avi_frame195000.jpeg,800,450,Commercial,138,131,396,317
120.avi_frame195000.jpeg,800,450,Bus,683,226,800,446
120.avi_frame195000.jpeg,800,450,Private,234,58,283,85
120.avi_frame195000.jpeg,800,450,Private,448,64,480,85
120.avi_frame195000.jpeg,800,450,Private,359,65,399,87
120.avi_frame195000.jpeg,800,450,Private,154,56,219,84
89.avi_frame260000.jpeg,800,450,Truck,73,27,220,99
89.avi_frame260000.jpeg,800,450,Truck,258,33,361,87
89.avi_frame260000.jpeg,800,450,Transit,274,119,498,240
89.avi_frame260000.jpeg,800,450,Transit,55,73,184,151
89.avi_frame260000.jpeg,800,450,SharedTaxi,0,114,30,167
22.avi_frame105000.jpeg,800,450,SmallTruck,457,124,553,213
22.avi_frame105000.jpeg,800,450,Truck,241,110,318,165
22.avi_frame105000.jpeg,800,450,SharedTaxi,0,194,86,282
3.MP4_frame381424.jpeg,1280,720,Truck,1003,190,1264,440
3.MP4_frame381424.jpeg,1280,720,Bus,1037,133,1148,195
3.MP4_frame381424.jpeg,1280,720,Truck,555,77,879,179
3.MP4_frame381424.jpeg,1280,720,SUV,265,133,349,187
3.MP4_frame381424.jpeg,1280,720,Truck,0,108,50,175
3.MP4_frame381424.jpeg,1280,720,Commercial,1050,150,1110,197
3.MP4_frame381424.jpeg,1280,720,Jeep,95,126,165,171
82.avi_frame245000.jpeg,800,450,Bus,115,79,635,374
82.avi_frame245000.jpeg,800,450,SmallTruck,0,79,125,215
82.avi_frame245000.jpeg,800,450,Private,353,78,404,104
24.avi_frame90000.jpeg,800,450,Commercial,330,181,543,317
24.avi_frame90000.jpeg,800,450,Truck,0,114,275,295
93.avi_frame115000.jpeg,800,450,SharedTaxi,584,191,729,289
93.avi_frame115000.jpeg,800,450,SUV,472,198,669,298
93.avi_frame115000.jpeg,800,450,Bus,17,70,418,290
19.avi_frame25000.jpeg,800,450,Taxi,17,278,286,405
19.avi_frame25000.jpeg,800,450,SmallTruck,0,155,120,300
19.avi_frame25000.jpeg,800,450,Taxi,255,198,385,274
19.avi_frame25000.jpeg,800,450,Jeep,372,163,435,240
19.avi_frame25000.jpeg,800,450,Truck,227,111,302,190
19.avi_frame25000.jpeg,800,450,Transit,728,153,800,213
19.avi_frame25000.jpeg,800,450,SUV,134,191,276,285
64.avi_frame145000.jpeg,800,450,SmallTruck,96,183,195,282
25.avi_frame15000.jpeg,800,450,SharedTaxi,227,143,290,195
37.avi_frame55000.jpeg,800,450,Truck,98,159,194,265
37.avi_frame55000.jpeg,800,450,SharedTaxi,111,232,193,317
90.avi_frame55000.jpeg,800,450,Truck,588,140,799,318
90.avi_frame55000.jpeg,800,450,Truck,0,52,245,231
5.MP4_frame3568166.jpeg,1280,720,Truck,1083,149,1153,193
5.MP4_frame3568166.jpeg,1280,720,Truck,778,112,904,188
5.MP4_frame3568166.jpeg,1280,720,Commercial,373,94,496,153
26.avi_frame90000.jpeg,800,450,Taxi,434,159,504,198
26.avi_frame90000.jpeg,800,450,SharedTaxi,310,138,368,166
10.MP4_frame4604346.jpeg,1280,720,Bus,151,220,263,343
62.avi_frame180000.jpeg,800,450,SUV,255,214,324,260
32.avi_frame295000.jpeg,800,450,Truck,113,160,225,275
32.avi_frame295000.jpeg,800,450,SharedTaxi,349,224,452,291
8.MP4_frame2769283.jpeg,1280,720,Commercial,215,277,341,372
8.MP4_frame2769283.jpeg,1280,720,Private,1039,337,1154,434
8.MP4_frame2769283.jpeg,1280,720,Private,941,224,984,259
2.MP4_frame2640326.jpeg,1280,720,Bus,906,172,949,224
2.MP4_frame2640326.jpeg,1280,720,Bus,805,184,914,278
2.MP4_frame2640326.jpeg,1280,720,Transit,1244,206,1280,245
2.MP4_frame2640326.jpeg,1280,720,Pickup,1164,242,1219,296
2.MP4_frame2640326.jpeg,1280,720,Truck,28,186,381,385
1.MP4_frame3365938.jpeg,1280,720,Pickup,1146,222,1196,282
1.MP4_frame3365938.jpeg,1280,720,Transit,282,193,414,267
1.MP4_frame3365938.jpeg,1280,720,Bus,65,200,149,256
1.MP4_frame3365938.jpeg,1280,720,SUV,765,204,839,259
1.MP4_frame3365938.jpeg,1280,720,Minivan,1199,266,1261,343
6.MP4_frame2406222.jpeg,1280,720,Private,717,126,794,168
6.MP4_frame2406222.jpeg,1280,720,Private,830,136,904,175
